Datetime,Close,High,Low,Open,Volume
2026-02-06 00:00:00+00:00,1888.9052734375,1939.859619140625,1748.627685546875,1823.2030029296875,4188581888
2026-02-06 04:00:00+00:00,1897.2008056640625,1971.097412109375,1886.631103515625,1890.0206298828125,2882650112
2026-02-06 08:00:00+00:00,1930.1917724609375,1933.7215576171875,1866.9998779296875,1896.8526611328125,4925825024
2026-02-06 12:00:00+00:00,1982.0,1999.0474853515625,1914.5103759765625,1930.2158203125,661741568
2026-02-06 16:00:00+00:00,2064.68994140625,2088.871826171875,1974.884033203125,1980.4561767578125,4951867392
2026-02-06 20:00:00+00:00,2062.4072265625,2090.328125,2043.630859375,2064.630859375,0
2026-02-07 00:00:00+00:00,2080.3984375,2080.625732421875,2032.5072021484375,2062.044189453125,0
2026-02-07 04:00:00+00:00,2027.431396484375,2114.558837890625,1996.2757568359375,2079.897705078125,383418368
2026-02-07 08:00:00+00:00,2018.6556396484375,2029.86279296875,1999.19921875,2026.9462890625,0
2026-02-07 12:00:00+00:00,2050.132080078125,2069.377197265625,2011.58740234375,2017.3585205078125,535465984
2026-02-07 16:00:00+00:00,2088.836181640625,2105.754150390625,2034.4154052734375,2050.621337890625,7650553856
2026-02-07 20:00:00+00:00,2090.267822265625,2108.96435546875,2072.73046875,2090.254638671875,0
2026-02-08 00:00:00+00:00,2077.12939453125,2105.39208984375,2076.084228515625,2089.215576171875,0
2026-02-08 04:00:00+00:00,2082.035888671875,2086.47705078125,2066.697021484375,2077.449462890625,180158464
2026-02-08 08:00:00+00:00,2128.774658203125,2132.03466796875,2077.31005859375,2082.35888671875,336343040
2026-02-08 12:00:00+00:00,2107.47705078125,2140.518798828125,2099.62548828125,2130.663330078125,0
2026-02-08 16:00:00+00:00,2125.472900390625,2126.741943359375,2076.74560546875,2107.19873046875,0
2026-02-08 20:00:00+00:00,2090.884033203125,2142.12353515625,2073.86767578125,2125.399658203125,1129132032
2026-02-09 00:00:00+00:00,2096.18896484375,2100.103271484375,2055.8359375,2088.947021484375,1537693696
2026-02-09 04:00:00+00:00,2066.037109375,2098.796875,2065.034912109375,2098.796875,558053376
2026-02-09 08:00:00+00:00,2024.1920166015625,2067.84521484375,2013.659912109375,2064.260986328125,503048192
2026-02-09 12:00:00+00:00,2060.60498046875,2070.3505859375,2010.770751953125,2024.9139404296875,2657265664
2026-02-09 16:00:00+00:00,2128.853515625,2138.700927734375,2047.8543701171875,2061.105712890625,2887673856
2026-02-09 20:00:00+00:00,2102.72705078125,2144.97607421875,2089.817626953125,2129.69384765625,2067290112
