Datetime,Close,High,Low,Open,Volume
2025-03-14 00:00:00+00:00,18.734542846679688,18.756134033203125,18.50201416015625,18.50201416015625,0
2025-03-14 01:00:00+00:00,18.62382698059082,18.793060302734375,18.565977096557617,18.722578048706055,0
2025-03-14 02:00:00+00:00,18.817026138305664,18.818920135498047,18.61441421508789,18.626218795776367,208544
2025-03-14 03:00:00+00:00,18.738037109375,18.85234260559082,18.696680068969727,18.813095092773438,0
2025-03-14 04:00:00+00:00,18.69780158996582,18.844043731689453,18.686887741088867,18.74931526184082,0
2025-03-14 05:00:00+00:00,18.64217185974121,18.697065353393555,18.596288681030273,18.697065353393555,0
2025-03-14 06:00:00+00:00,18.551095962524414,18.644874572753906,18.4986515045166,18.644874572753906,0
2025-03-14 07:00:00+00:00,18.66236114501953,18.702505111694336,18.509737014770508,18.5504150390625,0
2025-03-14 08:00:00+00:00,18.857484817504883,19.07154083251953,18.65837860107422,18.65837860107422,5039008
2025-03-14 09:00:00+00:00,18.71038818359375,18.86431312561035,18.71038818359375,18.83051109313965,0
2025-03-14 10:00:00+00:00,18.69609832763672,18.746498107910156,18.611902236938477,18.70030975341797,0
2025-03-14 11:00:00+00:00,18.77761459350586,18.829803466796875,18.662303924560547,18.684293746948242,0
2025-03-14 12:00:00+00:00,18.63042449951172,18.777706146240234,18.607524871826172,18.773847579956055,0
2025-03-14 13:00:00+00:00,18.761632919311523,18.781225204467773,18.5825138092041,18.637571334838867,0
2025-03-14 14:00:00+00:00,18.852420806884766,18.901294708251953,18.580081939697266,18.678466796875,4724672
2025-03-14 15:00:00+00:00,18.9871826171875,19.25494956970215,18.85917854309082,18.85917854309082,11942848
2025-03-14 16:00:00+00:00,18.982295989990234,19.021799087524414,18.831270217895508,19.019588470458984,489152
2025-03-14 17:00:00+00:00,18.87827491760254,19.010942459106445,18.86261558532715,18.980567932128906,0
2025-03-14 18:00:00+00:00,19.034908294677734,19.034908294677734,18.815290451049805,18.879032135009766,0
2025-03-14 19:00:00+00:00,18.993755340576172,19.261022567749023,18.947620391845703,19.040746688842773,2328064
2025-03-14 20:00:00+00:00,18.832740783691406,18.993709564208984,18.6005859375,18.98915672302246,28936832
2025-03-14 21:00:00+00:00,18.81873893737793,18.850902557373047,18.70689582824707,18.841197967529297,4714944
2025-03-14 22:00:00+00:00,18.927322387695312,18.927322387695312,18.79598617553711,18.815326690673828,0
2025-03-14 23:00:00+00:00,18.576709747314453,18.92666244506836,18.576709747314453,18.92666244506836,0
2025-03-15 00:00:00+00:00,18.619380950927734,18.621196746826172,18.51582908630371,18.574262619018555,0
2025-03-15 01:00:00+00:00,18.45720100402832,18.62015724182129,18.422500610351562,18.62015724182129,56640
2025-03-15 02:00:00+00:00,18.561264038085938,18.561874389648438,18.415122985839844,18.459184646606445,0
2025-03-15 03:00:00+00:00,18.624467849731445,18.633623123168945,18.55187225341797,18.560029983520508,825888
2025-03-15 04:00:00+00:00,18.819456100463867,18.821496963500977,18.573144912719727,18.62559700012207,12288
2025-03-15 05:00:00+00:00,18.832183837890625,18.860048294067383,18.752796173095703,18.81570053100586,952128
2025-03-15 06:00:00+00:00,18.669212341308594,18.85041046142578,18.666553497314453,18.831249237060547,649952
2025-03-15 07:00:00+00:00,18.706310272216797,18.787260055541992,18.536073684692383,18.705947875976562,9894720
2025-03-15 08:00:00+00:00,18.57825469970703,18.704137802124023,18.489574432373047,18.704137802124023,1253152
2025-03-15 09:00:00+00:00,18.56064224243164,18.598358154296875,18.508922576904297,18.579927444458008,3269536
2025-03-15 10:00:00+00:00,18.5269775390625,18.565500259399414,18.48531150817871,18.564411163330078,0
2025-03-15 11:00:00+00:00,18.603431701660156,18.603431701660156,18.48880958557129,18.52654457092285,915168
2025-03-15 12:00:00+00:00,18.57192611694336,18.629959106445312,18.54111671447754,18.602291107177734,0
2025-03-15 13:00:00+00:00,18.68248748779297,18.696178436279297,18.564361572265625,18.57310676574707,0
2025-03-15 14:00:00+00:00,18.5072078704834,18.6832275390625,18.46799087524414,18.6832275390625,0
2025-03-15 15:00:00+00:00,18.57172966003418,18.593435287475586,18.49283790588379,18.503339767456055,0
2025-03-15 16:00:00+00:00,18.622278213500977,18.682266235351562,18.52376937866211,18.55830192565918,0
2025-03-15 17:00:00+00:00,18.675151824951172,18.69221305847168,18.602054595947266,18.620161056518555,0
2025-03-15 18:00:00+00:00,18.573225021362305,18.735383987426758,18.573225021362305,18.675722122192383,664704
2025-03-15 19:00:00+00:00,18.59054946899414,18.590852737426758,18.511058807373047,18.570772171020508,0
2025-03-15 20:00:00+00:00,19.08045196533203,19.19371795654297,18.59543228149414,18.59543228149414,0
2025-03-15 21:00:00+00:00,19.135082244873047,19.257434844970703,19.056568145751953,19.077655792236328,3082208
2025-03-15 22:00:00+00:00,19.320730209350586,19.379207611083984,19.13654136657715,19.13654136657715,7911808
2025-03-15 23:00:00+00:00,19.415979385375977,19.452421188354492,19.308956146240234,19.308956146240234,0
2025-03-16 00:00:00+00:00,19.202421188354492,19.4019832611084,19.202421188354492,19.4019832611084,0
2025-03-16 01:00:00+00:00,19.088571548461914,19.366342544555664,19.088571548461914,19.205615997314453,1170592
2025-03-16 02:00:00+00:00,19.146791458129883,19.1490535736084,19.010963439941406,19.087879180908203,2784128
2025-03-16 03:00:00+00:00,19.62372589111328,19.69537353515625,19.14940643310547,19.14940643310547,10987616
2025-03-16 04:00:00+00:00,19.679887771606445,19.799901962280273,19.62687873840332,19.62687873840332,5988032
2025-03-16 05:00:00+00:00,19.576709747314453,19.759687423706055,19.572050094604492,19.678142547607422,0
2025-03-16 06:00:00+00:00,19.46639060974121,19.60185432434082,19.46639060974121,19.581785202026367,0
2025-03-16 07:00:00+00:00,19.386262893676758,19.470565795898438,19.316179275512695,19.46346664428711,0
2025-03-16 08:00:00+00:00,19.28337287902832,19.379175186157227,19.281526565551758,19.373239517211914,0
2025-03-16 09:00:00+00:00,19.06566047668457,19.291046142578125,19.06566047668457,19.291046142578125,0
2025-03-16 10:00:00+00:00,18.805133819580078,19.09808349609375,18.805133819580078,19.044885635375977,4538096
2025-03-16 11:00:00+00:00,18.40328598022461,18.782947540283203,18.375896453857422,18.782947540283203,10654960
2025-03-16 12:00:00+00:00,18.57171058654785,18.66033363342285,18.40044593811035,18.40044593811035,4972960
2025-03-16 13:00:00+00:00,18.253419876098633,18.61979866027832,18.253419876098633,18.570486068725586,0
2025-03-16 14:00:00+00:00,18.48721694946289,18.48721694946289,18.250350952148438,18.250350952148438,5167648
2025-03-16 15:00:00+00:00,18.490676879882812,18.5020809173584,18.401405334472656,18.49337387084961,0
2025-03-16 16:00:00+00:00,18.779020309448242,19.037137985229492,18.475643157958984,18.475643157958984,22000896
2025-03-16 17:00:00+00:00,18.74728012084961,18.816295623779297,18.68576431274414,18.763105392456055,1550144
2025-03-16 18:00:00+00:00,18.592628479003906,18.75048828125,18.592628479003906,18.75048828125,0
2025-03-16 19:00:00+00:00,18.340171813964844,18.585948944091797,18.302106857299805,18.583740234375,5168704
2025-03-16 20:00:00+00:00,18.387004852294922,18.387004852294922,18.292259216308594,18.335243225097656,0
2025-03-16 21:00:00+00:00,18.35527992248535,18.454421997070312,18.345672607421875,18.398361206054688,0
2025-03-16 22:00:00+00:00,18.240236282348633,18.368589401245117,18.240236282348633,18.35573387145996,0
2025-03-16 23:00:00+00:00,18.29758071899414,18.334426879882812,18.150047302246094,18.22954559326172,0
2025-03-17 00:00:00+00:00,18.535614013671875,18.546703338623047,18.26166534423828,18.290334701538086,1390368
2025-03-17 01:00:00+00:00,18.59963607788086,18.627485275268555,18.479225158691406,18.536893844604492,0
2025-03-17 02:00:00+00:00,18.63352394104004,18.669727325439453,18.55230140686035,18.596694946289062,0
2025-03-17 03:00:00+00:00,18.648597717285156,18.70411491394043,18.599876403808594,18.631694793701172,0
2025-03-17 04:00:00+00:00,18.630718231201172,18.6983699798584,18.611814498901367,18.645999908447266,0
2025-03-17 05:00:00+00:00,18.516826629638672,18.62415313720703,18.516826629638672,18.62415313720703,0
2025-03-17 06:00:00+00:00,18.433626174926758,18.515823364257812,18.31113052368164,18.514549255371094,3874304
2025-03-17 07:00:00+00:00,18.59858512878418,18.59858512878418,18.435087203979492,18.43631935119629,4873120
2025-03-17 08:00:00+00:00,18.60573959350586,18.61099624633789,18.4493408203125,18.605669021606445,1025520
2025-03-17 09:00:00+00:00,18.59290313720703,18.663969039916992,18.553932189941406,18.610376358032227,26757376
2025-03-17 10:00:00+00:00,18.630643844604492,18.633512496948242,18.54277992248535,18.596933364868164,0
2025-03-17 11:00:00+00:00,18.62746810913086,18.717113494873047,18.584402084350586,18.62994384765625,0
2025-03-17 12:00:00+00:00,18.483076095581055,18.696123123168945,18.483076095581055,18.674253463745117,8738752
2025-03-17 13:00:00+00:00,18.413753509521484,18.553245544433594,18.393964767456055,18.473859786987305,2800768
2025-03-17 14:00:00+00:00,18.332786560058594,18.460060119628906,18.30495834350586,18.41649055480957,4931888
2025-03-17 15:00:00+00:00,18.490896224975586,18.49551773071289,18.259092330932617,18.331417083740234,3141296
2025-03-17 16:00:00+00:00,18.474029541015625,18.578489303588867,18.419939041137695,18.490211486816406,0
2025-03-17 17:00:00+00:00,18.729890823364258,18.749786376953125,18.453832626342773,18.453832626342773,7182720
2025-03-17 18:00:00+00:00,18.98143768310547,19.00603485107422,18.718141555786133,18.718204498291016,14256848
2025-03-17 19:00:00+00:00,18.96211051940918,19.064756393432617,18.96097183227539,19.02121925354004,903664
2025-03-17 20:00:00+00:00,18.80286979675293,18.958662033081055,18.80286979675293,18.958662033081055,2651552
2025-03-17 21:00:00+00:00,18.881698608398438,18.89481544494629,18.75486183166504,18.802724838256836,1052448
2025-03-17 22:00:00+00:00,18.87268829345703,18.916486740112305,18.849849700927734,18.882171630859375,0
2025-03-17 23:00:00+00:00,18.833253860473633,18.869855880737305,18.73558235168457,18.869855880737305,0
2025-03-18 00:00:00+00:00,18.76557159423828,18.90249252319336,18.741769790649414,18.83051300048828,0
2025-03-18 01:00:00+00:00,18.532554626464844,18.91916275024414,18.531137466430664,18.798770904541016,2910720
2025-03-18 02:00:00+00:00,18.716115951538086,18.716115951538086,18.54039192199707,18.54039192199707,0
2025-03-18 03:00:00+00:00,18.565410614013672,18.7039852142334,18.449317932128906,18.7039852142334,3048288
2025-03-18 04:00:00+00:00,18.658777236938477,18.694515228271484,18.56844139099121,18.56844139099121,838800
2025-03-18 05:00:00+00:00,18.96114730834961,18.96994400024414,18.65678596496582,18.65678596496582,1901680
2025-03-18 06:00:00+00:00,18.51964569091797,18.984333038330078,18.47164535522461,18.96184539794922,2448288
2025-03-18 07:00:00+00:00,18.810991287231445,18.878732681274414,18.50659942626953,18.515897750854492,488800
2025-03-18 08:00:00+00:00,19.141706466674805,19.175437927246094,18.847129821777344,18.84809684753418,9720384
2025-03-18 09:00:00+00:00,19.034650802612305,19.23070526123047,19.034650802612305,19.144853591918945,4211680
2025-03-18 10:00:00+00:00,18.965377807617188,19.094247817993164,18.905845642089844,19.034879684448242,5527584
2025-03-18 11:00:00+00:00,18.778987884521484,19.02262306213379,18.744434356689453,18.968793869018555,2957120
2025-03-18 12:00:00+00:00,18.71831703186035,18.885454177856445,18.67985725402832,18.813316345214844,0
2025-03-18 13:00:00+00:00,18.436874389648438,18.769533157348633,18.436874389648438,18.709003448486328,4450240
